billing_date,provider,billing_account_id,resource_id,service_name,usage_type,region,team,project,environment,usage_quantity,usage_unit,cost_amount,currency
2026-03-29,AWS,aws-1002,aws-resource-00573,Compute,Instance Hours,eu-west-1,Customer Product,Mobile Application,Production,126.43,hours,44.76,EUR
2026-04-20,Azure,az-2002,azure-resource-00574,Database,Read Operations,northeurope,Security,Threat Monitoring,Test,213.75,hours,68.71,EUR
2026-03-22,GCP,gcp-3001,gcp-resource-00575,Database,Database Hours,europe-north1,Data Platform,,Test,472.1,hours,144.65,EUR
2026-05-14,AWS,aws-1002,aws-resource-00576,Networking,Public IP,eu-central-1,Data Platform,,test,490.12,GB,42.73,EUR
2026-04-14,GCP,gcp-3001,gcp-resource-00577,Database,Database Hours,europe-north1,,Shared Services,Test,307.15,hours,96.11,EUR
2026-02-02,GCP,gcp-3001,gcp-resource-00578,Database,Database Hours,europe-west1,Security,,Test,170.57,hours,63.73,EUR
2026-03-19,GCP,gcp-3001,gcp-resource-00579,Database,Database Hours,europe-west1,,Cloud Migration,Test,298.29,hours,96.3,EUR
2026-01-02,Azure,az-2002,azure-resource-00580,Database,Read Operations,westeurope,,Cloud Migration,Production,227.12,hours,146.19,EUR
2026-04-07,GCP,gcp-3001,gcp-resource-00581,Storage,Object Storage,europe-north1,Infrastructure,Shared Services,test,288.52,GB,7.72,EUR
2026-02-03,GCP,gcp-3001,gcp-resource-00582,Storage,Object Storage,europe-north1,Infrastructure,Shared Services,DEV,45.56,GB,1.19,EUR
2026-05-06,AWS,aws-1002,aws-resource-00583,Database,Database Hours,eu-west-1,Security,Threat Monitoring,test,214.59,hours,73.76,EUR
2026-05-02,GCP,gcp-3001,gcp-resource-00584,Storage,Object Storage,europe-north1,Security,Threat Monitoring,Test,63.44,GB,1.74,EUR
2026-04-06,AWS,aws-1002,aws-resource-00585,Networking,Public IP,eu-central-1,Data Platform,Analytics Platform,Test,80.89,GB,6.22,EUR
2026-05-06,AWS,aws-1001,aws-resource-00586,Storage,Object Storage,eu-central-1,,Mobile Application,Development,111.71,GB,3.67,EUR
2026-06-05,AWS,aws-1001,aws-resource-00587,Compute,Instance Hours,eu-central-1,Security,Threat Monitoring,Development,391.77,hours,69.99,EUR
2026-04-12,Azure,az-2002,azure-resource-00588,Networking,Data Transfer,northeurope,Customer Product,Mobile Application,Test,207.77,GB,15.29,EUR
2026-06-14,GCP,gcp-3001,gcp-resource-00589,Database,Database Hours,europe-west1,Data Platform,Analytics Platform,test,157.88,hours,57.66,EUR
2026-02-22,GCP,gcp-3001,gcp-resource-00590,Storage,Disk Storage,europe-west1,Security,Identity Platform,prod,481.38,GB,24.24,EUR
2026-05-16,GCP,gcp-3001,gcp-resource-00591,Database,Read Operations,europe-north1,Security,Identity Platform,Development,221.32,hours,75.49,EUR
2026-06-23,AWS,aws-1001,aws-resource-00592,Compute,Instance Hours,eu-central-1,Data Platform,Analytics Platform,Production,81.34,hours,29.93,EUR
2026-01-31,AWS,aws-1001,aws-resource-00593,Compute,Instance Hours,eu-west-1,Data Platform,Data Governance,DEV,447.04,hours,74.62,EUR
2026-05-04,GCP,gcp-3001,gcp-resource-00594,Storage,Disk Storage,europe-west1,Security,Threat Monitoring,Development,235.09,GB,6.86,EUR
2026-01-22,AWS,aws-1001,aws-resource-00595,Database,Database Hours,eu-central-1,Data Platform,Analytics Platform,prod,155.78,hours,95.4,EUR
2026-06-08,GCP,gcp-3001,gcp-resource-00596,Storage,Object Storage,europe-west1,Customer Product,Mobile Application,Production,5.5,GB,0.29,EUR
2026-05-11,AWS,aws-1002,aws-resource-00597,Networking,Data Transfer,eu-west-1,Infrastructure,Shared Services,Development,422.01,GB,30.85,EUR
2026-04-21,GCP,gcp-3001,gcp-resource-00598,Compute,CPU Hours,europe-north1,Infrastructure,Cloud Migration,prod,363.91,hours,135.55,EUR
2026-03-26,GCP,gcp-3001,gcp-resource-00599,Database,Database Hours,europe-west1,Security,Threat Monitoring,Development,109.26,hours,43.51,EUR
2026-05-18,GCP,gcp-3001,gcp-resource-00600,Networking,Data Transfer,europe-west1,Data Platform,Analytics Platform,test,353.13,GB,30.47,EUR
2026-06-28,GCP,gcp-3001,gcp-resource-00601,Networking,Data Transfer,europe-north1,Data Platform,Data Governance,Test,182.19,GB,13.16,EUR
2026-02-19,Azure,az-2001,azure-resource-00602,Storage,Disk Storage,westeurope,Security,,Development,341.87,GB,10.9,EUR
2026-06-13,AWS,aws-1002,aws-resource-00603,Networking,Data Transfer,eu-central-1,Infrastructure,Cloud Migration,test,304.98,GB,20.79,EUR
2026-05-31,GCP,gcp-3001,gcp-resource-00604,Networking,Data Transfer,europe-west1,Customer Product,Customer Portal,test,303.47,GB,21.91,EUR
2026-06-24,Azure,az-2002,azure-resource-00605,Storage,Object Storage,northeurope,Infrastructure,,test,340.48,GB,10.57,EUR
2026-04-03,GCP,gcp-3001,gcp-resource-00606,Compute,Instance Hours,europe-west1,Infrastructure,Shared Services,Production,341.69,hours,109.6,EUR
2026-02-27,Azure,az-2002,azure-resource-00607,Networking,Data Transfer,westeurope,,Threat Monitoring,Production,440.65,GB,69.31,EUR
2026-06-01,AWS,aws-1002,aws-resource-00608,Storage,Disk Storage,eu-west-1,,Shared Services,Production,242.58,GB,14.31,EUR
2026-06-03,AWS,aws-1002,aws-resource-00609,Networking,Data Transfer,eu-central-1,Customer Product,Mobile Application,Test,398.09,GB,36.08,EUR
2026-04-24,GCP,gcp-3001,gcp-resource-00610,Compute,CPU Hours,europe-north1,Data Platform,Analytics Platform,test,37.19,hours,5.95,EUR
2026-06-03,AWS,aws-1001,aws-resource-00611,Compute,CPU Hours,eu-central-1,Data Platform,Analytics Platform,Production,310.56,hours,97.94,EUR
2026-02-19,Azure,az-2001,azure-resource-00612,Networking,Data Transfer,westeurope,Data Platform,Data Governance,Production,229.77,GB,31.38,EUR
2026-02-17,GCP,gcp-3001,gcp-resource-00613,Compute,Instance Hours,europe-west1,Customer Product,Customer Portal,DEV,243.29,hours,45.38,EUR
2026-02-07,AWS,aws-1001,aws-resource-00614,Storage,Disk Storage,eu-central-1,Infrastructure,Shared Services,Development,159.04,GB,5.32,EUR
2026-05-10,GCP,gcp-3001,gcp-resource-00615,Database,Read Operations,europe-north1,Infrastructure,Shared Services,test,340.76,hours,103.43,EUR
2026-06-27,AWS,aws-1002,aws-resource-00616,Storage,Disk Storage,eu-central-1,Customer Product,Customer Portal,test,347.46,GB,10.32,EUR
2026-06-13,Azure,az-2001,azure-resource-00617,Database,Database Hours,northeurope,Customer Product,Customer Portal,Production,250.49,hours,177.69,EUR
2026-04-13,GCP,gcp-3001,gcp-resource-00618,Storage,Object Storage,europe-north1,Customer Product,Mobile Application,Development,404.6,GB,11.69,EUR
2026-04-03,AWS,aws-1001,aws-resource-00619,Compute,Instance Hours,eu-west-1,Infrastructure,Cloud Migration,DEV,101.23,hours,18.69,EUR
2026-02-20,AWS,aws-1001,aws-resource-00620,Database,Database Hours,eu-central-1,Customer Product,Customer Portal,Development,424.53,hours,137.26,EUR
2026-03-03,AWS,aws-1002,aws-resource-00621,Compute,CPU Hours,eu-west-1,Customer Product,Mobile Application,Development,468.38,hours,79.38,EUR
2026-04-06,GCP,gcp-3001,gcp-resource-00622,Networking,Public IP,europe-west1,Data Platform,Analytics Platform,prod,99.88,GB,13.86,EUR
2026-05-30,AWS,aws-1002,aws-resource-00623,Storage,Object Storage,eu-west-1,Infrastructure,,Development,437.06,GB,14.49,EUR
2026-02-15,Azure,az-2002,azure-resource-00624,Compute,CPU Hours,northeurope,Customer Product,Mobile Application,Test,190.26,hours,34.44,EUR
2026-02-21,GCP,gcp-3001,gcp-resource-00625,Networking,Data Transfer,europe-north1,Security,Threat Monitoring,Test,326.62,GB,23.83,EUR
2026-01-22,AWS,aws-1002,aws-resource-00626,Database,Read Operations,eu-central-1,Security,Threat Monitoring,Development,130.99,hours,40.14,EUR
2026-03-11,AWS,aws-1002,aws-resource-00627,Compute,Instance Hours,eu-west-1,Security,Threat Monitoring,DEV,186.92,hours,33.62,EUR
2026-03-12,Azure,az-2001,azure-resource-00628,Storage,Object Storage,westeurope,Infrastructure,,Test,258.83,GB,8.1,EUR
2026-06-24,AWS,aws-1002,aws-resource-00629,Database,Database Hours,eu-west-1,Data Platform,Analytics Platform,Development,154.84,hours,59.32,EUR
2026-06-17,GCP,gcp-3001,gcp-resource-00630,Database,Read Operations,europe-west1,Data Platform,Data Governance,DEV,473.18,hours,181.6,EUR
2026-04-29,Azure,az-2002,azure-resource-00631,Storage,Object Storage,northeurope,Customer Product,Customer Portal,Test,380.02,GB,12.16,EUR
2026-02-02,AWS,aws-1002,aws-resource-00632,Networking,Data Transfer,eu-central-1,Security,Identity Platform,Production,190.48,GB,28.07,EUR
2026-03-18,GCP,gcp-3001,gcp-resource-00633,Database,Database Hours,europe-west1,Infrastructure,Cloud Migration,DEV,382.61,hours,141.57,EUR
2026-05-02,AWS,aws-1001,aws-resource-00634,Storage,Disk Storage,eu-central-1,Infrastructure,Shared Services,DEV,36.54,GB,1.06,EUR
2026-01-07,GCP,gcp-3001,gcp-resource-00635,Database,Database Hours,europe-west1,Data Platform,Analytics Platform,Production,414.11,hours,268.98,EUR
2026-02-13,Azure,az-2002,azure-resource-00636,Database,Read Operations,northeurope,Customer Product,Customer Portal,DEV,33.44,hours,11.77,EUR
2026-04-21,AWS,aws-1002,aws-resource-00637,Compute,Instance Hours,eu-central-1,Customer Product,,prod,69.32,hours,20.48,EUR
2026-03-05,GCP,gcp-3001,gcp-resource-00638,Storage,Disk Storage,europe-north1,Security,Threat Monitoring,DEV,36.67,GB,1.07,EUR
2026-03-18,Azure,az-2002,azure-resource-00639,Compute,Instance Hours,northeurope,Data Platform,Data Governance,Development,351.66,hours,67.32,EUR
2026-01-12,AWS,aws-1001,aws-resource-00640,Storage,Object Storage,eu-central-1,Security,Threat Monitoring,test,286.46,GB,8.32,EUR
2026-01-27,GCP,gcp-3001,gcp-resource-00641,Database,Read Operations,europe-north1,Data Platform,Analytics Platform,Test,65.01,hours,21.86,EUR
2026-03-29,AWS,aws-1002,aws-resource-00642,Database,Database Hours,eu-central-1,Customer Product,,test,339.43,hours,117.44,EUR
2026-01-18,AWS,aws-1001,aws-resource-00643,Compute,Instance Hours,eu-central-1,Infrastructure,Cloud Migration,test,375.59,hours,67.3,EUR
2026-04-11,AWS,aws-1001,aws-resource-00644,Networking,Data Transfer,eu-west-1,Infrastructure,,Production,92.73,GB,11.85,EUR
2026-04-24,GCP,gcp-3001,gcp-resource-00645,Database,Database Hours,europe-north1,Customer Product,Mobile Application,Production,446.88,hours,284.26,EUR
2026-04-06,GCP,gcp-3001,gcp-resource-00646,Database,Database Hours,europe-west1,Security,,DEV,384.72,hours,151.97,EUR
2026-01-25,AWS,aws-1001,aws-resource-00647,Networking,Data Transfer,eu-west-1,Data Platform,Analytics Platform,test,36.27,GB,3.3,EUR
2026-04-20,Azure,az-2001,azure-resource-00648,Compute,Instance Hours,westeurope,Infrastructure,Shared Services,prod,467.49,hours,146.7,EUR
2026-01-17,AWS,aws-1002,aws-resource-00649,Database,Read Operations,eu-west-1,,Cloud Migration,Production,197.65,hours,122.98,EUR
2026-05-26,AWS,aws-1001,aws-resource-00650,Storage,Disk Storage,eu-west-1,Security,Threat Monitoring,Production,357.7,GB,21.0,EUR
2026-05-04,GCP,gcp-3001,gcp-resource-00651,Database,Read Operations,europe-west1,Security,Identity Platform,test,162.39,hours,62.83,EUR
2026-02-01,GCP,gcp-3001,gcp-resource-00652,Networking,Data Transfer,europe-north1,Security,Identity Platform,Production,120.14,GB,17.9,EUR
2026-03-02,AWS,aws-1002,aws-resource-00653,Compute,CPU Hours,eu-west-1,Data Platform,Analytics Platform,prod,191.0,hours,64.52,EUR
2026-03-29,Azure,az-2001,azure-resource-00654,Database,Database Hours,westeurope,Data Platform,Data Governance,Production,118.36,hours,79.78,EUR
2026-01-18,GCP,gcp-3001,gcp-resource-00655,Storage,Object Storage,europe-west1,Customer Product,Mobile Application,test,7.99,GB,0.27,EUR
2026-04-30,AWS,aws-1002,aws-resource-00656,Storage,Object Storage,eu-west-1,Data Platform,Analytics Platform,prod,121.97,GB,5.75,EUR
2026-05-04,AWS,aws-1001,aws-resource-00657,Networking,Public IP,eu-central-1,Customer Product,Customer Portal,test,104.69,GB,9.29,EUR
2026-05-04,Azure,az-2001,azure-resource-00658,Storage,Disk Storage,northeurope,Security,Threat Monitoring,DEV,381.36,GB,12.54,EUR
2026-05-04,AWS,aws-1001,aws-resource-00659,Database,Read Operations,eu-west-1,Customer Product,Customer Portal,DEV,145.2,hours,51.77,EUR
2026-04-14,GCP,gcp-3001,gcp-resource-00660,Networking,Public IP,europe-north1,Customer Product,,Test,366.53,GB,28.22,EUR
2026-02-19,Azure,az-2002,azure-resource-00661,Networking,Public IP,northeurope,Infrastructure,,Production,195.49,GB,28.7,EUR
2026-04-03,GCP,gcp-3001,gcp-resource-00662,Networking,Data Transfer,europe-north1,Infrastructure,Cloud Migration,test,127.16,GB,10.1,EUR
2026-01-24,GCP,gcp-3001,gcp-resource-00663,Networking,Public IP,europe-west1,Customer Product,Mobile Application,test,421.55,GB,28.79,EUR
2026-04-08,GCP,gcp-3001,gcp-resource-00664,Storage,Disk Storage,europe-west1,Security,Identity Platform,Development,252.82,GB,7.66,EUR
2026-02-13,AWS,aws-1002,aws-resource-00665,Database,Database Hours,eu-west-1,Customer Product,Mobile Application,DEV,351.01,hours,104.66,EUR
2026-05-05,AWS,aws-1001,aws-resource-00666,Networking,Data Transfer,eu-central-1,Security,Threat Monitoring,Development,97.27,GB,6.93,EUR
2026-04-15,GCP,gcp-3001,gcp-resource-00667,Storage,Object Storage,europe-west1,,Customer Portal,prod,133.38,GB,8.07,EUR
2026-06-22,AWS,aws-1001,aws-resource-00668,Database,Database Hours,eu-west-1,Data Platform,,Production,294.89,hours,184.55,EUR
2026-03-10,Azure,az-2002,azure-resource-00669,Compute,CPU Hours,northeurope,Data Platform,Analytics Platform,DEV,303.48,hours,62.61,EUR
2026-06-20,GCP,gcp-3001,gcp-resource-00670,Networking,Public IP,europe-west1,Infrastructure,Shared Services,Development,409.34,GB,37.08,EUR
2026-01-07,Azure,az-2001,azure-resource-00671,Database,Read Operations,westeurope,Data Platform,Analytics Platform,test,418.53,hours,165.16,EUR
2026-01-05,Azure,az-2002,azure-resource-00672,Networking,Data Transfer,northeurope,Security,,test,478.99,GB,41.91,EUR
2026-05-02,GCP,gcp-3001,gcp-resource-00673,Networking,Public IP,europe-north1,Customer Product,Mobile Application,Production,177.43,GB,28.92,EUR
2026-04-30,GCP,gcp-3001,gcp-resource-00674,Storage,Disk Storage,europe-west1,Customer Product,Customer Portal,Development,417.02,GB,14.37,EUR
2026-01-08,Azure,az-2001,azure-resource-00675,Storage,Disk Storage,northeurope,Customer Product,Customer Portal,test,49.27,GB,1.45,EUR
2026-05-06,Azure,az-2001,azure-resource-00676,Storage,Disk Storage,westeurope,Infrastructure,Shared Services,test,72.2,GB,2.19,EUR
2026-05-24,GCP,gcp-3001,gcp-resource-00677,Compute,Instance Hours,europe-west1,Infrastructure,Shared Services,test,193.92,hours,36.39,EUR
2026-01-30,Azure,az-2002,azure-resource-00678,Compute,Instance Hours,northeurope,Infrastructure,Cloud Migration,Test,468.92,hours,90.6,EUR
2026-04-04,Azure,az-2001,azure-resource-00679,Compute,Instance Hours,westeurope,Infrastructure,Cloud Migration,DEV,490.03,hours,83.43,EUR
2026-06-03,Azure,az-2002,azure-resource-00680,Compute,Instance Hours,westeurope,Security,Threat Monitoring,prod,252.42,hours,80.7,EUR
2026-05-07,GCP,gcp-3001,gcp-resource-00681,Database,Read Operations,europe-west1,Infrastructure,Cloud Migration,Test,241.75,hours,92.96,EUR
2026-03-18,Azure,az-2001,azure-resource-00682,Storage,Object Storage,northeurope,Customer Product,,prod,429.11,GB,24.75,EUR
2026-02-19,Azure,az-2002,azure-resource-00683,Networking,Data Transfer,westeurope,Security,Threat Monitoring,Test,364.74,GB,27.27,EUR
2026-02-07,Azure,az-2001,azure-resource-00684,Compute,Instance Hours,westeurope,Infrastructure,Shared Services,DEV,349.5,hours,58.97,EUR
2026-06-23,GCP,gcp-3001,gcp-resource-00685,Compute,Instance Hours,europe-west1,Infrastructure,Cloud Migration,prod,191.4,hours,70.99,EUR
2026-06-10,Azure,az-2002,azure-resource-00686,Networking,Data Transfer,westeurope,Customer Product,Customer Portal,Development,298.73,GB,27.27,EUR
2026-06-27,AWS,aws-1001,aws-resource-00687,Storage,Disk Storage,eu-central-1,Security,Threat Monitoring,prod,328.13,GB,17.06,EUR
2026-02-27,Azure,az-2001,azure-resource-00688,Networking,Public IP,northeurope,Infrastructure,,DEV,322.5,GB,28.96,EUR
2026-03-25,GCP,gcp-3001,gcp-resource-00689,Compute,Instance Hours,europe-north1,Customer Product,Mobile Application,DEV,152.69,hours,24.39,EUR
2026-02-01,GCP,gcp-3001,gcp-resource-00690,Compute,Instance Hours,europe-west1,,Threat Monitoring,Test,358.31,hours,70.11,EUR
2026-01-23,GCP,gcp-3001,gcp-resource-00691,Storage,Object Storage,europe-west1,Data Platform,Data Governance,prod,289.67,GB,16.36,EUR
2026-05-13,AWS,aws-1002,aws-resource-00692,Database,Read Operations,eu-west-1,Infrastructure,Cloud Migration,Production,127.93,hours,69.62,EUR
2026-03-02,GCP,gcp-3001,gcp-resource-00693,Networking,Data Transfer,europe-west1,Infrastructure,Shared Services,test,54.01,GB,4.74,EUR
2026-03-07,Azure,az-2002,azure-resource-00694,Storage,Disk Storage,westeurope,Customer Product,Customer Portal,test,313.04,GB,8.19,EUR
2026-03-10,Azure,az-2001,azure-resource-00695,Networking,Public IP,westeurope,Data Platform,Data Governance,prod,270.27,GB,33.9,EUR
2026-01-29,Azure,az-2002,azure-resource-00696,Storage,Object Storage,northeurope,Infrastructure,Shared Services,prod,43.37,GB,2.08,EUR
2026-02-26,GCP,gcp-3001,gcp-resource-00697,Compute,Instance Hours,europe-west1,Infrastructure,Shared Services,prod,140.46,hours,40.02,EUR
2026-01-13,AWS,aws-1001,aws-resource-00698,Database,Read Operations,eu-central-1,Security,Identity Platform,Development,278.01,hours,100.44,EUR
2026-02-02,AWS,aws-1001,aws-resource-00699,Database,Read Operations,eu-central-1,Security,Threat Monitoring,test,259.21,hours,81.35,EUR
2026-03-12,AWS,aws-1002,aws-resource-00700,Database,Database Hours,eu-central-1,Customer Product,Mobile Application,Development,400.24,hours,140.18,EUR
2026-01-24,GCP,gcp-3001,gcp-resource-00701,Compute,Instance Hours,europe-west1,Infrastructure,Shared Services,test,44.34,hours,8.53,EUR
2026-05-08,GCP,gcp-3001,gcp-resource-00702,Database,Read Operations,europe-west1,Security,Identity Platform,Test,466.56,hours,145.49,EUR
2026-05-16,GCP,gcp-3001,gcp-resource-00703,Storage,Disk Storage,europe-west1,Data Platform,Data Governance,prod,497.14,GB,28.14,EUR
2026-04-08,GCP,gcp-3001,gcp-resource-00704,Storage,Disk Storage,europe-west1,Customer Product,Customer Portal,Development,476.48,GB,13.96,EUR
2026-04-11,Azure,az-2001,azure-resource-00705,Storage,Disk Storage,westeurope,Data Platform,Data Governance,prod,6.11,GB,0.34,EUR
2026-02-17,Azure,az-2002,azure-resource-00706,Networking,Public IP,westeurope,,Data Governance,Development,180.18,GB,12.27,EUR
2026-01-02,AWS,aws-1001,aws-resource-00707,Networking,Public IP,eu-west-1,Security,Identity Platform,prod,208.31,GB,33.71,EUR
2026-04-23,Azure,az-2002,azure-resource-00708,Networking,Data Transfer,westeurope,Infrastructure,Shared Services,Test,406.71,GB,28.72,EUR
2026-04-12,Azure,az-2002,azure-resource-00709,Networking,Public IP,westeurope,Data Platform,Data Governance,Production,98.84,GB,12.27,EUR
2026-03-25,AWS,aws-1002,aws-resource-00710,Storage,Disk Storage,eu-west-1,Security,Threat Monitoring,DEV,400.91,GB,12.8,EUR
2026-03-29,AWS,aws-1002,aws-resource-00711,Compute,Instance Hours,eu-central-1,Data Platform,Analytics Platform,test,122.07,hours,23.15,EUR
